id,type,title,url,content,note,tags,created
1Hog0O2bMfKgaAw,InstagramReel,,https://www.instagram.com/reel/DOe02zJiaca/?igsh=MTE1bDg3ZmN3d2JpNg==,,,"Marketing examples,social media,music distribution,DRM,physical media,iTunes,digital ownership,streaming,music",2025-09-24T00:58:43Z
1Hog0O2c5M99WaA,InstagramReel,,https://www.instagram.com/reel/DO_sDx3kanA/?igsh=czVmemZjMm5oMTdm,,,"investing,social media,trading,entrepreneurship,financial advice,wealth management,personal finance",2025-09-24T19:46:44Z
1Hog0O2c5Vab81W,InstagramReel,,https://www.instagram.com/reel/DMi3BSwxdBm/?igsh=MWI3ajE0MjR6czZwMA==,,,"investing,Money,Life keys,Instagram Reel,wealth,retirement,money,financial literacy,education,Personal finance,Real estate,Investing,Financial independence,invest.,you,loss,possible,including,risk,subject,investing,All,“opportunity”.,investment,There,class.,asset,any,sell,or,buy,solicitation,offer.,No,results.,future,of,guarantee,performance,Past,professional.,licensed,tax,accountant.,an,lawyer.

I,legal,lawyer.,your,Consult,give,do,adviser.,am,Post.

I,Star,,Toronto,Mail,,&,Globe,magazine,,MoneySense,TVO,,NBC,,X.

Featured,TikTok,Instagram,,on,month,views,million,15,advice.,Not,Education.,estate.,real,stocks,U.S.,in,invests,that,Canadian,I’m,40.,age,by,dollar,multimillion,a,into,$300,turned,I,Chuong.,Jim,is,name,faster:
https://FatFIREClub.com/5ways

My,freedom,financial,achieve,ways,5,newsletter,Get,race?,rat,the,from,yourself,free,and,wealth,build,how,learn,to,Want,retirement,money,financialliteracy,realestate,personalfinance,fatfireclub,education",2025-09-24T19:55:09Z
1Hog0O2c7m7C4Mg,InstagramReel,,https://www.instagram.com/reel/DO_9IqLEnH6/?igsh=NmkxYjdxc3luZGVw,,,"Bankruptcy,Business Strategy,leadership,social media,mentorship,finance,strategy,mindset,entrepreneurship,business",2025-09-24T21:18:03Z
1Hog0O2cvJdiwtq,InstagramReel,,https://www.instagram.com/reel/DOocVKyDN1s/?igsh=MWprZ3VreWMxeWpsZw==,,,"Music marketing,Music,artist life,electronic music,social media,content creation,music community,tour lineup,DJ",2025-09-25T20:46:17Z
1Hog0O2cvL2BYKk,InstagramReel,,https://www.instagram.com/reel/DOunJHejasN/?igsh=MXdsYW0zcWZ2Mmk2dQ==,,,"Product strategy,Product,Social Media / Marketing,tech,film,marketing,design,entrepreneurship,creative,innovation,business,brand,product design,marketing strategy,ideas adoption,art,tech,film,marketing,design,entrepreneur,creative,innovation,business,brand",2025-09-25T20:48:00Z
1Hog0O2cwo1rnmo,InstagramReel,,https://www.instagram.com/reel/DPAhwyYjHOP/?igsh=a25seXpmd2E5OGpw,,,"Home Ownership,Finance,lenders,refinance,crypto,options,stocks,asset-qualification,leverage,real estate,mortgage,crypto,options,stocks,mgthemortgageguy",2025-09-25T21:24:19Z
1Hog0O2cwptwxIA,InstagramReel,,https://www.instagram.com/reel/DO8gtWOjU1X/?igsh=MWg3eHI1cTE4OGFiYQ==,,,"Music marketing,Music promotion,release strategy,songwriting,SoundCloud,fan engagement,independent artist,music marketing,song release,songwriter,independentartist,songrelease",2025-09-25T21:25:41Z
1Hog0O2cBdN1g8E,Article,From Farmers Market to $2 Billion: 9 Lessons from Poppi’s Rise,https://guyraz.substack.com/p/from-farmers-market-to-2-billion?publication_id=2607539&utm_medium=email&utm_campaign=email-share&triggerShare=true&r=e7lam,,,"Poppi,brand strategy,branding,entrepreneurship,startups,Whole Foods,Amazon,Shark Tank,TikTok,Pepsi",2025-09-26T02:03:41Z
1Hog0O2cBIYnN1S,InstagramPost,The One Content Approach That Can Transform Your Posts,https://www.instagram.com/p/DO-Bldjkc2w/?igsh=cjY2eW0yamozbHN5,,,"Music marketing,creative strategy,audience engagement,brand alignment,video marketing,artist branding,visual storytelling,social media marketing,content creation,visual context,social media,artists,MUSICMARKETING,DIYMUSICIAN,independentmusic,socialmediaforartists",2025-09-26T02:32:45Z
1Hog0O2cBJWgWGI,InstagramPost,The Most Reliable Way to Grow on Spotify: Meta Digital Ads Strategy,https://www.instagram.com/p/DOr15u2Eqip/?img_index=4&igsh=ZWU3cWp6NTMxNHlu,,,"Music ads,Music marketing,social media advertising,artist growth,music industry,popularity index,algorithms,streaming,music promotion,Meta ads,digital marketing,Empire Of The Sun,Andrew Southwell,Meta,Spotify",2025-09-26T02:33:39Z
1Hog0O2cPkNXiCc,InstagramReel,,https://www.instagram.com/reel/DO_q4-TD2rx/?igsh=MW5lOWRpZzJlYzZoaQ==,,,"Business Strategy,high performance,leadership,entrepreneurship,startups,podcast,Cognitive frameworks,Investing,Founders",2025-09-26T15:39:09Z
1Hog0O2cStsq7FC,Image,Light Phone Website Screenshot,,,,"Light phone,Website design,minimalist design,testimonial,clouds,sky,pre-order,Light Phone,smartphone,mobile browser,website",2025-09-26T18:40:33Z
1Hog0O2cWyZf9WU,InstagramPost,Cardi B Creates the Hype: Marketing Funnel Analysis,https://www.instagram.com/p/DPExgryDyKD/?igsh=MXJ0dnZhZ2V2enlxOQ==,,,"Music marketing,artist promotion,brand awareness,viral marketing,social media strategy,fan engagement,celebrity branding,marketing funnel,music industry,marketing strategy,Cardi B,1.",2025-09-26T22:36:50Z
1Hog0O2cXxBs1kk,TikTokPost,,https://www.tiktok.com/t/ZTMF3C3Ky/,,,"Music marketing,Social video,CapCut,beats,YouTube growth,TikTok,streaming,music,content creation,music promotion,social media platform,music streaming,growthhacks,youtubegrowth,musicstreaming",2025-09-26T23:33:19Z
1Hog0O2dbCZM5l6,InstagramReel,,https://www.instagram.com/reel/DPEMVQbjSUO/?igsh=c2drZWt6NmwxcjA=,,,"Tax Strategy,Finance,Instagram,tax advisor,S-Corp,financial education,family office,tax planning,family management",2025-09-27T13:07:16Z
1Hog0O2dbIQNopq,Document,"All eyes, no ears | Why virality is not building fandom",,,,"MIDiA Research,Music Industry,digital platforms,media consumption,discovery,fandom,social media,Virality,Fandom Building,Social Media Discovery",2025-09-27T13:12:43Z
1Hog0O2dct8pxbW,InstagramReel,,https://www.instagram.com/reel/DNuTKqd2AVi/?igsh=NWtpYzMzMm0wbWFz,,,"Landing page,Sales,Marketing,customer segmentation,fitness business,YouTube,sales optimization,lead generation,personalization,video marketing,marketing funnel,Fitness business growth,Sales process optimization,Lead segmentation,Personalized video funnels",2025-09-27T13:55:51Z
1Hog0O2dk4JH5XG,Article,Rally with Chance the Rapper,https://alltroo.com/rally/chance-the-rapper/,,,"Music experiences,giveaway,travel,charity,concert,meet and greet,Hollywood Palladium,sweepstakes,SocialWorks,Alltroo,Chance the Rapper",2025-09-27T21:15:22Z
1Hog0O2dojkYmK4,InstagramReel,,https://www.instagram.com/reel/DPHWBAfiWfS/?igsh=MWQ1cm5vaWpsYjc1ag==,,,"Ads strategy,music promotion,independent musicians,low-budget advertising,social media ads,music business,music marketing,upcoming artist,indie artist,musicbusinesstips,musicmarketingtips,upcomingartists,upcomingartist,indieartists,indieartist",2025-09-28T01:20:05Z
1Hog0O2drz0JqWk,InstagramPost,Vinyl Mockup Generator - Hundreds of Colors Available,https://www.instagram.com/p/DOJJoKLEajR/?igsh=ZmtzbTJ1YWltbnA0,,,"Vinyl,record mockups,music design,color variations,classical art,album covers,design tool,generator,mockup,Creation of Adam,Mona Lisa,Vinyl Mockup",2025-09-28T04:28:02Z
1Hog0O2dOkg9xdu,WebPage,Arrived | Easily Invest in Real Estate,https://arrived.com/start/moneywise?transaction_id=102b02aeaca1848f95c71a00b22962&abptff=ab-moneywise-branded-start,,,"real estate investment,Real estate investing,real estate platform,low minimums,passive income,portfolio diversification,property management,single-family rentals,rental income,fractional investing",2025-09-29T02:23:14Z
1Hog0O2f0JsGeac,YouTubeVideo,The Return of iPods,https://youtube.com/shorts/1ORRpW3-c8Q?si=JB8yjXWlhwglg1Yn,,,"watch later,iPod,retro technology,music consumption,smartphone alternatives,vintage tech,digital minimalism,nostalgia,music players,apple,ipod,nostalgia,music,tech,apple ipod,apple,ipod",2025-10-02T02:02:27Z
1Hog0O2f0PUlZp6,Image,Social Media Post About MP3 Player and CD Ripping,,,,"screenshot,millennial,technology,digital music,CD,MP3 player,text post,social media",2025-10-02T02:08:28Z
1Hog0O2f11CU5DW,Image,Social Media Post About Physical vs Digital Media,,,"Share the music with your kids, friends, or family

","gaming,technology,ownership,subscription services,physical media,digital media,text post,social media",2025-10-02T02:19:23Z
1Hog0O2fj7pq77i,InstagramReel,,https://www.instagram.com/reel/DPUVLYVjiSk/?igsh=MXBjODVtbjNkZmRnOQ==,,,"Video,collaboration,reel,music,marketing,creator tips,rollout,strategy,social media",2025-10-02T19:44:49Z
1Hog0O2g8RehcJO,InstagramReel,,https://www.instagram.com/reel/DOtdCJnjeRM/?igsh=MWcwdjlxbjlwMmRieQ==,,,"Content Creation,content strategy,Ads strategy,Social media post,comments,audio clip,engagement,social media,short video,podcast,reels,instagram",2025-10-04T21:34:18Z
1Hog0O2gcUamt2w,InstagramPost,Un-Gatekeeping My $1M ManyChat Strategy,https://www.instagram.com/p/DNVcuSRtdrq/?img_index=3&igsh=MXY5dzIxdTd4bXg0aA==,,,"marketing strategy,Ads strategy,sales funnel,data collection,email marketing,conversion optimization,personalization,lead generation,automation,marketing automation,FSU Method,ManyChat",2025-10-05T01:28:10Z
1Hog0O2gd95gxiM,InstagramReel,,https://www.instagram.com/reel/DM0IUdesxFE/?igsh=MXBvMDc1NDdjOTN6Ng==,,,"ManyChat,Social media,social media marketing,chatbots,thank-you videos,personalized videos,Reel,Instagram",2025-10-05T01:42:04Z
1Hog0O2gdbQNcKk,InstagramPost,How to Win Big with Low Ticket Products,https://www.instagram.com/p/DMlRxmkxMcP/?img_index=11&igsh=emZybDNqdDNsY3g4,,,"Upsell,marketing strategy,revenue optimization,business strategy,content creators,email marketing,upselling,audience segmentation,lead magnets,customer journey,sales funnel,low ticket products,customer acquisition,product pricing strategy,digital marketing,kajabipartner",2025-10-05T01:44:39Z
1Hog0O2gplz1TdS,InstagramPost,Advanced Manychat Automation Strategy That Generated $100K,https://www.instagram.com/p/DPWpbiyAAs4/?igsh=M2RzaXo3b2UzYWVh,,,"marketing strategy,ManyChat,instagram automation,bootcamp,sales funnel,lead generation,email marketing,chatbot,automation,Gannon Meyer,Zapier,OpenAI,ChatGPT",2025-10-05T13:27:03Z
1Hog0O2gL7o03PW,Note,,,"the quality of the music creates loyalty, the loyalty enables ambitious ventures, and those ventures in turn reinforce the music’s reach and impact cultivating an enduring relevance

",,,2025-10-06T10:25:00Z
1Hog0O2gWunOnx6,InstagramReel,,https://www.instagram.com/reel/DMEL5inAF_T/?igsh=MTNpOTRqdXdyeTAweA==,,,"financial literacy,Economics,Instagram Reel,labor markets,inflation,small business,restaurants,consumer demand,income inequality,restaurant economics",2025-10-06T21:22:01Z
1Hog0O2gXOPQzXq,Content,,,"no phone, no screens, just you and the music.",,"Note,highlight",2025-10-06T22:38:52Z
1Hog0O2gXQGbywM,Content,,,feel something real again.,,"Note,highlight",2025-10-06T22:40:35Z
1Hog0O2gXT1CzvO,Note,,,"Shedding Experience

",,,2025-10-06T22:42:46Z
1Hog0O2gYaUJL5S,Note,,,"The evolution pack

",,,2025-10-06T22:59:26Z
1Hog0O2gYrTFt7i,Note,,,"The (r)evolution set

",,,2025-10-06T23:15:16Z
1Hog0O2gYuzVbpu,Note,,,"Change is coming. Are you ready to evolve?

",,,2025-10-06T23:17:46Z
1Hog0O2gZp1XfCU,Image,Music Discovery and Engagement Customer Journey Map,,,,"M,Music marketing,streaming,digital,flowchart,marketing,engagement,discovery,music industry,customer journey",2025-10-07T00:10:22Z
1Hog0O2heLv5Qdy,Article,Dan Martell - AI Prompt Cheatsheet & Business Startup Prompts,"https://docs.google.com/document/u/0/d/1hpRTSTLsXr471q7I_YK54OLdnoPtAT5sVydOPkjdsjw/mobilebasic#h.2kygijyfd05j",,,"AI,Prompts",2025-10-07T14:58:01Z
1Hog0O2hgDCJqBa,InstagramReel,,https://www.instagram.com/reel/DPfV1gDEc6m/?igsh=OGthZTBiMnZmZXFm,,,"financial literacy,Money Management,credit building,wealth building,business advice,relationship capital,entrepreneurship,personal finance,credit score",2025-10-07T16:46:14Z
1Hog0O2hlJ4gO1q,WebPage,Flowstage,https://app.theflowstage.com/,,,"Influencer Marketing,Video creation,Music marketing,User research platform,research analysis,collaboration,qualitative insights,usability testing,video feedback,user research",2025-10-07T21:40:13Z
1Hog0O2hnTc9t2U,Image,Social Media Comments Interface,,,,"Notes,technology,storytelling,discussion,user interface,dark theme,interface,social media,comments",2025-10-07T23:45:13Z
1Hog0O2hq5i17e8,InstagramReel,,https://www.instagram.com/reel/DOgueMijycR/?igsh=cWZkd2w4NGpiOTdj,,,"design,AI,Design software,creative software,mockups,no-code design,design tools,generative AI,branding,AI design,nicksaraev,aicommunity,ainews,aiindia,aitools,gensparkai,aidesigntools,designteam,designstudio",2025-10-08T01:52:03Z
1Hog0O2hq94WRAA,InstagramReel,,https://www.instagram.com/reel/DLUMm-dvbJg/?igsh=d3d0cnVjN2U2Yjdp,,,"Video,AI,Technology,lip-sync,Hugging Face,creative-tools,machine-learning,SkyReels,open-source,video-generation,AI,opensourceai,nicksaraev,aicommmunity,aiindia,aitools,ainews,aivideos,videogenerator,openaisora,klingai,googleai,veo3,skyreelsai",2025-10-08T01:55:34Z
1Hog0O2hqJmKPVm,Content,,,"Faster entry, shorter queues, or calmer spaces were also a big driver of upgrades at 39%.",,"Notes,highlight",2025-10-08T02:29:23Z
1Hog0O2hqMi4bwk,Content,,,"Price/value is the biggest motivator when buying (47%), followed by location/travel (39%), schedule (37%) and early-bird pricing (30%).",,"Notes,highlight",2025-10-08T02:32:07Z
1Hog0O2ibAhTEw8,Note,,,"bracelet NFC charms for singles



Could also be a coin collection with a coin holder wall frame

",,,2025-10-09T23:36:36Z
1Hog0O2iyWG82CA,Note,,,"Calm, candle-lit listening.

",,,2025-10-10T22:06:25Z
1Hog0O2iA83VcTm,Note,,,"No distractions. No scrolling. Just you and the sound

",,,2025-10-10T23:14:48Z
1Hog0O2iA8L6a0o,Note,,,"What if music wasn’t background noise — but therapy?

",,,2025-10-10T23:15:27Z
1Hog0O2iAwMHsZy,Note,,,"The Transformation Set

",,,2025-10-10T23:37:50Z
1Hog0O2j1UURTva,InstagramReel,,https://www.instagram.com/reel/DPmUYc7ksRT/?igsh=M2xmb2NibzlzZTd5,,,"Ads strategy,Digital advertising,Ad spend,Creative testing,Performance marketing,Ad automation,CBO,Campaign strategy,Facebook Ads,Meta ads",2025-10-12T02:00:24Z
1Hog0O2jgxlunN6,InstagramReel,,https://www.instagram.com/reel/DPtUevuCG8h/?igsh=MXJreW12d2J0cGkxZQ==,,,"Product strategy,Product,Social media,game design,startup,Mark Pincus,Zynga,growth,user experience,product design",2025-10-12T16:05:08Z
1Hog0O2jIukLaSY,InstagramReel,,https://www.instagram.com/reel/DPom9LnDEbd/?igsh=MWswMmF3am9lZnY5Mw==,,,"marketing strategy,Online course,social-media,entrepreneurship,small-business,client-acquisition,virtual-event,online-course,AI,marketing",2025-10-13T19:00:10Z
1Hog0O2k3GArzPO,TikTokPost,,https://www.tiktok.com/t/ZTMyGVJuf/,,,"Health,podcast,cholesterol,fasting,inflammation,heart health,Vagus nerve,Cardiology,Coronary artery disease,ClevelandHeartLabs,Inflammation,Cardiology,CoronaryArteryDisease,HeartHealth",2025-10-14T15:24:58Z
1Hog0O2k3NhZ5xC,TikTokPost,,https://www.tiktok.com/t/ZTMytjuse/,,,"Traveling,online content,video clip,mobile video,user-generated,social media,short video,tiktok,TikTok video,traveltok,traveltiktok,traveltips,travellife,flights",2025-10-14T15:31:13Z
1Hog0O2k6Fj9WjS,TikTokPost,,https://www.tiktok.com/t/ZTMyKYbnK/,,,"AI Tools,AI,Tutorial,Video editing,Storytelling,Content creation,Video prompts,Timeline prompting,AI video,Sora 2,AIStorytelling,AIVideo,GenerativeAI,Sora2,SoraPrompting",2025-10-14T18:17:07Z
1Hog0O2kfpgaB4A,InstagramPost,Steve Jobs on How to Design Insanely Great Products,https://www.instagram.com/p/DPwK01Zj2v2/?img_index=1&igsh=NHo0NG96YjVrdTU=,,,"design,technology,entrepreneurship,product development,design philosophy,simplicity,innovation,user experience,product design,Apple,Steve Jobs",2025-10-15T02:42:11Z
1Hog0O2kfzksLXW,InstagramReel,,https://www.instagram.com/reel/DNTV73RpaO0/?igsh=N3Fva3J0cmJ6cHNx,,,Ads strategy,2025-10-15T02:51:34Z
1Hog0O2lHK0tbOw,InstagramReel,Cinematic Match Cut Transitions for Dynamic Videos,https://www.instagram.com/reel/DPxOHsSDC_H/?igsh=aWE4dDRpcnFkaHdz,,,"Ads,Content Creation,short form video,videography,transitions,dynamic video,video tutorial,filming tips,cinematic video,video editing,Video production,Match cut,Don Protasov",2025-10-18T17:41:44Z
1Hog0O2lIxpm6je,InstagramReel,"If This Don't Inspire You, I Don't Know What Will",https://www.instagram.com/reel/DPZev_FFZgl/?igsh=MWdnN2x6cjNic3h3bA==,,,"Life keys,relentless,personaldevelopment,overcomingobstacles,willpower,perseverance,mindset,success,inspiration,motivation,Tiettamitchell,Speaker",2025-10-18T18:27:47Z
1Hog0O2lL1N6a7C,WebPage,The AI workspace that works for you. | Notion,https://higgsfield-ai.notion.site/sora-2-prompt-guide-and-prompt-bank,,,"Prompt,workflows,examples,guide,prompts,AI,Prompt bank,Sora 2,Prompt engineering",2025-10-18T20:51:39Z
1Hog0O2m2VFvtU4,Content,,,You’re listening to music and the rest of the world disappears.,,"Note,Notes,awareness,solitude,focus,meditation,consciousness,immersion,escape,music,highlight",2025-10-19T14:05:59Z
1Hog0O2m3esTerS,Content,,,"As someone who gets royalty statements that break down my earnings by streaming service, I know how little we get paid per stream by Spotify and will forever argue that free, on-demand music devalues our work.",,"Note,Notes,creator rights,economics,devaluation,artist compensation,music industry,royalties,streaming,Spotify,highlight",2025-10-19T14:23:30Z
1Hog0O2nnHYPScU,InstagramReel,,https://www.instagram.com/reel/DQFfyxskm1o/?igsh=cWMzYW5oYzh2NjM2,,,Investment Strategies,2025-10-22T21:48:59Z
1Hog0O2nnQBNU6A,InstagramPost,10 Content Formats for Artists to Convert Viewers into Fans in 2025,https://www.instagram.com/p/DQHovN1D6u1/?img_index=11&igsh=Y3k5NXF3MGw2dXdj,,,"Content Creation,music marketing,social media,digital marketing,music industry,fan engagement,artist development,content strategy,music promotion,fan conversion,social media marketing,content formats,artists,contentcreator,musicartist,independentartist,musicmarketingtips,musicbusiness,musicmarketing,musicindustry",2025-10-22T21:57:02Z
1Hog0O2no03aD04,InstagramReel,The Offline Marketing Comeback: Physical Experiences for Future Growth,https://www.instagram.com/reel/DQHsvelDTpy/?igsh=cWx5MG95emU2MWhw,,,"marketing strategy,QR codes,digital advertising,marketing challenges,physical experiences,experience marketing,offline marketing,Olympics,FIFA World Cup,CMO,AI,Flowcode,marketing",2025-10-22T22:05:50Z
1Hog0O2p2KhWvRK,InstagramReel,,https://www.instagram.com/reel/DQQGCd5DdkD/?igsh=MXh1YW5wajF6ZG1iNQ==,,,Investment Strategies,2025-10-27T01:02:30Z
1Hog0O2pR1le8GQ,TikTokPost,,https://www.tiktok.com/t/ZTMXemp4u/,,,Business Strategy,2025-10-29T01:27:24Z
1Hog0O2qerWMq9G,InstagramReel,,https://www.instagram.com/reel/DQaE8zhEfnu/?igsh=MTNqeXJiNmdjYXJueg==,,,Home Ownership,2025-10-30T00:01:08Z
1Hog0O2qeu0taco,Image,Social Media Discussion on Real Estate Investment Strategies,,,,"Home Ownership,discussion,comments,financial advice,homestead benefits,LLC,investment,real estate,social media",2025-10-30T00:03:04Z
1Hog0O2qfloseJy,YouTubeVideo,How to Get Instagram Followers with Meta Ads in 2025 (Updated),https://www.youtube.com/watch?v=FZx38LNoT4A,,"Pay attention to what he says about audience targeting around 8 mins and then at the very end.

","Ads,Ads strategy,performance tracking,dm marketing,organic content,traffic campaigns,lookalike audiences,lead generation,social media marketing,follower ads,meta ads,instagram ads,meta ads,alex hormozi,facebook ads tutorial,coaching clients,online marketing,paid ads,content marketing,entrepreneur,grow coaching business,digital marketing,business coach for coaches,online fitness coach,high ticket coaching,get clients,online sales,Instagram strategy,Instagram growth,sales,online business,marketing,lead generation,Instagram ads,Facebook ads,coaching business,business coach,online coach,Dr. Matt Shiver,Matt Shiver",2025-10-30T00:52:49Z
1Hog0O2qgaXCVws,InstagramReel,Kwe BlackStarboy's Physical Music Card: Direct Artist Support & Ownership,https://www.instagram.com/reel/DQaUiRHiVUG/?igsh=MW85cDk4enA2ZnAzZw==,,,"marketing strategy,REALM album,streaming alternative,offline audio,collectible,ownership,physical media,artist support,music,music card,Realm,Phyzi.io,Kwe BlackStarboy",2025-10-30T01:40:52Z
1Hog0O2qF2djClq,InstagramReel,,https://www.instagram.com/reel/DQchyLljAVJ/?igsh=MWxia2h4ZjJoOXp5Yw==,,,Business Strategy,2025-10-31T01:37:13Z
1Hog0O2rneztDUc,InstagramReel,,https://www.instagram.com/reel/DQhiLk0jJEF/?igsh=MTJ1M2g0NWt2Y2Y0dw==,,,Music Biz,2025-11-01T20:11:04Z
1Hog0O2rrhwwQRW,WebPage,"Short Squeez on Instagram: ""What do we think fellas?""",https://www.instagram.com/p/DQhpR_QkSvB/,,,"Life keys,webpage,private content,URL,post,authentication,login,social media,Instagram",2025-11-02T00:04:56Z
1Hog0O2rrUs5f7W,InstagramReel,,https://www.instagram.com/reel/DQZdjQwkXpd/?igsh=MWt3ajU5ZHY3encyMw==,,,Tax strategy,2025-11-02T00:41:13Z
1Hog0O2rs14yaSQ,InstagramReel,,https://www.instagram.com/reel/DO3LQhoDO_n/?igsh=OHpleWcweDFveWZu,,,Life keys,2025-11-02T00:47:23Z
1Hog0O2rPic23SM,YouTubeVideo,Three ways to livestream with the DJI Osmo Pocket 3,https://www.youtube.com/watch?v=HOl7rV4ix9U,,,"live streaming,camera gear,streaming setup,youtube,magewell,yolobox,usb,webcam,rtmp,livestreaming,osmo pocket 3,dji",2025-11-02T23:12:17Z
1Hog0O2rT77pyCY,InstagramReel,,https://www.instagram.com/reel/DQg1gEqEcMB/?igsh=MXM5aXRuNDNrNHU2Mg==,,,"Touring,Live events,Business Strategy",2025-11-03T02:53:05Z
1Hog0O2seyBMnHG,InstagramReel,,https://www.instagram.com/reel/DQly3BQES-J/?igsh=MmVpMnZqcHZub3lw,,,Home Ownership,2025-11-03T23:32:05Z
1Hog0O2sH53kqNa,WebPage,Blort AI - Create Viral Content,https://getblort.com/,,,"AI Tools,AI,Content creation software,whiteboards,automation,social media,script writing,viral library,AI models,content planning,video analysis",2025-11-05T03:00:10Z
1Hog0O2tPDybSco,InstagramReel,,https://www.instagram.com/reel/DQwGPcykyGu/?igsh=MXJta3gxcWM5NTdyZg==,,,Investment Strategies,2025-11-07T22:56:56Z
1Hog0O2uY1KnzTq,InstagramReel,,https://www.instagram.com/reel/DMqwo9Sxk24/?igsh=djNkejB1bnltd3Rk,,,"CreditHacks,roselstephene,credit",2025-11-10T18:44:06Z
1Hog0O2uZSfFL0s,InstagramReel,,https://www.instagram.com/reel/DQ45Xc1kuSn/?igsh=b3hoazR6NnhsOGJ4,,,"Home Ownership,realestate,mgthemortgageguy",2025-11-10T20:30:49Z
1Hog0O2vzqmTUHe,InstagramReel,,https://www.instagram.com/reel/DQ4v9y5iGZ3/?igsh=c3F4NWd3bXhpNW8w,,,CreditHacks,2025-11-12T06:44:55Z
1Hog0O2vzxW3y7u,InstagramReel,,https://www.instagram.com/reel/DQXYGlIE--p/?igsh=OWpsZmJ4ajZkOG92,,,"Music touring,Music Business,Touring",2025-11-12T06:51:58Z
1Hog0O2vU5sz4Xu,Image,Business Strategy Slide,,,,"Note,Notes,workshop,subscription,community,revenue,engagement,slide,presentation,strategy,business",2025-11-13T02:38:49Z
1Hog0O2vU6G4ZUY,Image,Business Consistency vs Artist Marketing Strategy,,,,"Note,Notes,branding,entrepreneurship,advice,presentation,growth,consistency,strategy,marketing,business",2025-11-13T02:39:57Z
1Hog0O2vU8C4agU,InstagramPost,Your Album Isn't Your Business: Rethinking Music Career Strategy,https://www.instagram.com/p/DQ-lmtBkjWG/?img_index=10&igsh=bjNiamU5eGlhZWtt,,,"Music marketing,Business Strategy,community building,career strategy,independent artists,music industry,fan engagement,streaming,artist development,music business,Patreon,Australia,streaming platforms,music albums,record labels,music artists,musiccareer,musicindustry,DIYartist,musicmarketing",2025-11-13T02:41:45Z
1Hog0O2vUoWAvHq,InstagramReel,,https://www.instagram.com/reel/DQ9t73ngBOM/?igsh=dG1jOWZheW02d2dz,,,"marketing strategy,Sales Techniques",2025-11-13T02:56:58Z
1Hog0O2vUPsusaQ,InstagramReel,,https://www.instagram.com/reel/DP1Fkk-jQqt/?igsh=MXI0amRqMDR4NnFpMQ==,,,"Advertising,marketing strategy",2025-11-13T03:21:41Z
1Hog0O2wXLG0ZHy,InstagramReel,,https://www.instagram.com/reel/DRFcqNziDPU/?igsh=MXJjdXNycG96ZGZhZw==,,,"Team building,hiring",2025-11-15T17:53:52Z
1Hog0O2x6TQ0xS8,InstagramReel,,https://www.instagram.com/reel/DRBmLXTjeqc/?igsh=ZmwzdWU5d2Ezdmkx,,,"CreditHacks,funding,amex,anericanexpress",2025-11-16T02:41:30Z
1Hog0O2xqyKzZTO,InstagramReel,,https://www.instagram.com/reel/DQxKe6SDzzd/?igsh=MTNwd2FiNGdwMTE5NQ==,,,"Health,retirementfund,financialplanning,taxstrategy,taxtips,taxes,hsaaccount,Healthinsurance",2025-11-16T21:37:27Z
1Hog0O2xPX9UMmY,Article,Nipsey Hussle On Releasing $100 Album,https://rapradar.com/2013/10/04/nipsey-hussle-on-releasing-100-album/,,,"Album,Music marketing,nipsey hussle,pricing,mixtapes,marketing,music,L.A.,DatPiff,PROUD2PAY,Crenshaw",2025-11-17T22:04:42Z
1Hog0O2xPXTixjy,Article,Price Anchoring: The Art of Cultivating Mass Appeal With Ridiculously High Price Tags,https://prestigeplaybook.substack.com/p/price-anchoring-the-art-of-cultivating,,,"Album,Music Business,Music marketing,Marathon Clothing,pricing,consumer psychology,mixtape,branding,anchoring bias,marketing,music,Nipsey Hussle",2025-11-17T22:05:23Z
1Hog0O2xWSQ1Ago,InstagramReel,CREDIT CARD HACK: $300K AT 0%,https://www.instagram.com/reel/DOAUibNDlXV/?igsh=bWFzeHdzb2pkam5y,,,"CreditHacks,credit building,money tips,debt management,personal finance,financial strategy,travel cards,credit limit,0% interest,credit card hack,Chase Freedom,United MileagePlus Club,Ritz-Carlton,Marriott Bonvoy Premier,Chase",2025-11-18T04:45:08Z
1Hog0O2xWUvmOkw,InstagramReel,,https://www.instagram.com/reel/DRAXpPJEqhr/?igsh=NGJwNHB0MDJrOXFy,,,"Promotions,marketing strategy",2025-11-18T04:46:41Z
1Hog0O2xXMmYdt6,YouTubeVideo,https://youtube.com/shorts/W8tFBpaTKSA?si=3vCnO_uDVMeIY8EI,https://youtube.com/shorts/W8tFBpaTKSA?si=3vCnO_uDVMeIY8EI,,,"Investment Strategies,financial growth,money management,risk management,portfolio management,compound interest,financial planning,wealth building,investing,entrepreneurship,podcast,business,business entrepreneurship podcast,entrepreneurship podcast,startup podcast,the hustle podcast my first million,the hustle podcast,sam parr the hustle,sam parr,shaan puri,the hustle trends,the hustle daily,the hustle,my first million podcast episodes,my first million podcast,my first million",2025-11-18T05:36:53Z
1Hog0O2yzsKnKww,InstagramPost,The Deal of the Week Email Strategy,https://www.instagram.com/p/DRPgffPEeHE/?img_index=9&igsh=MW0xbXNucDlyZTJnZg==,,,"Marketing examples,Email marketing,digital marketing,customer engagement,conversion optimization,marketing tips,business growth,lead generation,sales strategy,Sharran Srivatsaa",2025-11-19T17:54:15Z
